year,month,district,division,water_area_km2,water_area_calibrated_km2
2020.0,6.0,Kurigram,Rangpur,530.6,262.9
2020.0,6.0,Lalmonirhat,Rangpur,98.1,48.6
2020.0,6.0,Nilphamari,Rangpur,389.0,192.7
2020.0,6.0,Panchagarh,Rangpur,641.89,318.0
2020.0,6.0,Rangpur,Rangpur,1042.39,516.4
2020.0,6.0,Thakurgaon,Rangpur,934.86,463.2
2020.0,6.0,Barguna,Barisal,286.13,141.8
2020.0,7.0,Barisal,Barisal,623.72,309.0
2020.0,7.0,Bhola,Barisal,703.84,348.7
2020.0,7.0,Jhalokati,Barisal,174.58,86.5
2020.0,7.0,Patuakhali,Barisal,479.12,237.4
2020.0,7.0,Pirojpur,Barisal,280.53,139.0
2020.0,7.0,Bandarban,Chittagong,2547.18,1262.0
2020.0,7.0,Brahamanbaria,Chittagong,830.54,411.5
2020.0,7.0,Chandpur,Chittagong,391.92,194.2
2020.0,7.0,Chittagong,Chittagong,1818.38,900.9
2020.0,7.0,Comilla,Chittagong,748.14,370.7
2020.0,7.0,Cox's Bazar,Chittagong,454.29,225.1
2020.0,7.0,Feni,Chittagong,457.19,226.5
2020.0,7.0,Khagrachhari,Chittagong,1609.44,797.4
2020.0,7.0,Lakshmipur,Chittagong,345.27,171.1
2020.0,7.0,Noakhali,Chittagong,479.69,237.7
2020.0,7.0,Rangamati,Chittagong,370.83,183.7
2020.0,7.0,Dhaka,Dhaka,220.61,109.3
2020.0,7.0,Faridpur,Dhaka,463.84,229.8
2020.0,7.0,Gazipur,Dhaka,235.35,116.6
2020.0,7.0,Gopalganj,Dhaka,645.95,320.0
2020.0,7.0,Jamalpur,Dhaka,719.94,356.7
2020.0,7.0,Kishoreganj,Dhaka,1414.72,700.9
2020.0,7.0,Madaripur,Dhaka,249.52,123.6
2020.0,7.0,Manikganj,Dhaka,583.09,288.9
2020.0,7.0,Munshiganj,Dhaka,193.2,95.7
2020.0,7.0,Mymensingh,Dhaka,1967.75,974.9
2020.0,7.0,Narayanganj,Dhaka,86.58,42.9
2020.0,7.0,Narsingdi,Dhaka,234.49,116.2
2020.0,7.0,Netrakona,Dhaka,1370.03,678.8
2020.0,7.0,Rajbari,Dhaka,220.06,109.0
2020.0,7.0,Shariatpur,Dhaka,290.35,143.8
2020.0,7.0,Sherpur,Dhaka,621.28,307.8
2020.0,7.0,Tangail,Dhaka,1045.06,517.8
2020.0,7.0,Bagerhat,Khulna,1412.52,699.8
2020.0,7.0,Chuadanga,Khulna,714.57,354.0
2020.0,7.0,Jessore,Khulna,447.45,221.7
2020.0,7.0,Jhenaidah,Khulna,489.47,242.5
2020.0,7.0,Khulna,Khulna,1495.68,741.0
2020.0,7.0,Kushtia,Khulna,201.16,99.7
2020.0,7.0,Magura,Khulna,215.65,106.8
2020.0,7.0,Meherpur,Khulna,413.78,205.0
2020.0,7.0,Narail,Khulna,172.67,85.5
2020.0,7.0,Satkhira,Khulna,1488.8,737.6
2020.0,7.0,Habiganj,Sylhet,1320.14,654.0
2020.0,7.0,Maulvibazar,Sylhet,741.14,367.2
2020.0,7.0,Sunamganj,Sylhet,2666.3,1321.0
2020.0,7.0,Sylhet,Sylhet,1583.27,784.4
2020.0,7.0,Bogra,Rajshahi,853.82,423.0
2020.0,7.0,Joypurhat,Rajshahi,494.52,245.0
2020.0,7.0,Naogaon,Rajshahi,1579.48,782.5
2020.0,7.0,Natore,Rajshahi,519.94,257.6
2020.0,7.0,Nawabganj,Rajshahi,356.26,176.5
2020.0,7.0,Pabna,Rajshahi,616.62,305.5
2020.0,7.0,Rajshahi,Rajshahi,740.6,366.9
2020.0,7.0,Sirajganj,Rajshahi,1113.08,551.5
2020.0,7.0,Dinajpur,Rangpur,1795.56,889.6
2020.0,7.0,Gaibandha,Rangpur,582.94,288.8
2020.0,7.0,Kurigram,Rangpur,852.94,422.6
2020.0,7.0,Lalmonirhat,Rangpur,499.01,247.2
2020.0,7.0,Nilphamari,Rangpur,940.53,466.0
2020.0,7.0,Panchagarh,Rangpur,745.5,369.3
2020.0,7.0,Rangpur,Rangpur,1499.89,743.1
2020.0,7.0,Thakurgaon,Rangpur,756.14,374.6
2020.0,7.0,Barguna,Barisal,199.16,98.7
2020.0,8.0,Barisal,Barisal,878.06,435.0
2020.0,8.0,Bhola,Barisal,769.98,381.5
2020.0,8.0,Jhalokati,Barisal,266.16,131.9
2020.0,8.0,Patuakhali,Barisal,867.74,429.9
2020.0,8.0,Pirojpur,Barisal,454.56,225.2
2020.0,8.0,Bandarban,Chittagong,2623.42,1299.7
2020.0,8.0,Brahamanbaria,Chittagong,640.91,317.5
2020.0,8.0,Chandpur,Chittagong,386.96,191.7
2020.0,8.0,Chittagong,Chittagong,1997.47,989.6
2020.0,8.0,Comilla,Chittagong,653.94,324.0
2020.0,8.0,Cox's Bazar,Chittagong,484.33,240.0
2020.0,8.0,Feni,Chittagong,358.63,177.7
2020.0,8.0,Khagrachhari,Chittagong,1698.07,841.3
2020.0,8.0,Lakshmipur,Chittagong,425.37,210.7
2020.0,8.0,Noakhali,Chittagong,421.06,208.6
2020.0,8.0,Rangamati,Chittagong,420.99,208.6
2020.0,8.0,Dhaka,Dhaka,288.72,143.0
2020.0,8.0,Faridpur,Dhaka,623.37,308.8
2020.0,8.0,Gazipur,Dhaka,343.14,170.0
2020.0,8.0,Gopalganj,Dhaka,631.07,312.7
2020.0,8.0,Jamalpur,Dhaka,376.51,186.5
2020.0,8.0,Kishoreganj,Dhaka,1296.25,642.2
2020.0,8.0,Madaripur,Dhaka,346.68,171.8
2020.0,8.0,Manikganj,Dhaka,607.49,301.0
2020.0,8.0,Munshiganj,Dhaka,184.13,91.2
2020.0,8.0,Mymensingh,Dhaka,1984.94,983.4
2020.0,8.0,Narayanganj,Dhaka,89.31,44.2
2020.0,8.0,Narsingdi,Dhaka,214.57,106.3
2020.0,8.0,Netrakona,Dhaka,870.36,431.2
2020.0,8.0,Rajbari,Dhaka,270.13,133.8
2020.0,8.0,Shariatpur,Dhaka,343.47,170.2
2020.0,8.0,Sherpur,Dhaka,546.18,270.6
2020.0,8.0,Tangail,Dhaka,928.08,459.8
2020.0,8.0,Bagerhat,Khulna,1492.65,739.5
2020.0,8.0,Chuadanga,Khulna,598.03,296.3
2020.0,8.0,Jessore,Khulna,607.09,300.8
2020.0,8.0,Jhenaidah,Khulna,808.96,400.8
2020.0,8.0,Khulna,Khulna,1739.38,861.7
2020.0,8.0,Kushtia,Khulna,194.79,96.5
2020.0,8.0,Magura,Khulna,170.21,84.3
2020.0,8.0,Meherpur,Khulna,417.81,207.0
2020.0,8.0,Narail,Khulna,137.95,68.3
2020.0,8.0,Satkhira,Khulna,1600.61,793.0
2020.0,8.0,Habiganj,Sylhet,866.87,429.5
2020.0,8.0,Maulvibazar,Sylhet,366.79,181.7
2020.0,8.0,Sunamganj,Sylhet,2303.08,1141.0
2020.0,8.0,Sylhet,Sylhet,870.24,431.1
2020.0,8.0,Bogra,Rajshahi,649.3,321.7
2020.0,8.0,Joypurhat,Rajshahi,757.46,375.3
2020.0,8.0,Naogaon,Rajshahi,676.81,335.3
2020.0,8.0,Natore,Rajshahi,470.36,233.0
2020.0,8.0,Nawabganj,Rajshahi,238.04,117.9
2020.0,8.0,Pabna,Rajshahi,661.23,327.6
2020.0,8.0,Rajshahi,Rajshahi,328.43,162.7
2020.0,8.0,Sirajganj,Rajshahi,910.6,451.1
2020.0,8.0,Dinajpur,Rangpur,2195.18,1087.6
2020.0,8.0,Gaibandha,Rangpur,399.3,197.8
2020.0,8.0,Kurigram,Rangpur,623.55,308.9
2020.0,8.0,Lalmonirhat,Rangpur,442.09,219.0
2020.0,8.0,Nilphamari,Rangpur,968.64,479.9
2020.0,8.0,Panchagarh,Rangpur,842.57,417.4
2020.0,8.0,Rangpur,Rangpur,1467.26,726.9
2020.0,8.0,Thakurgaon,Rangpur,1317.37,652.7
2020.0,8.0,Barguna,Barisal,428.57,212.3
2020.0,9.0,Barisal,Barisal,531.55,263.3
2020.0,9.0,Bhola,Barisal,677.7,335.8
2020.0,9.0,Jhalokati,Barisal,103.15,51.1
2020.0,9.0,Patuakhali,Barisal,359.65,178.2
2020.0,9.0,Pirojpur,Barisal,266.46,132.0
2020.0,9.0,Bandarban,Chittagong,2964.33,1468.6
2020.0,9.0,Brahamanbaria,Chittagong,542.21,268.6
2020.0,9.0,Chandpur,Chittagong,333.42,165.2
2020.0,9.0,Chittagong,Chittagong,1492.73,739.5
2020.0,9.0,Comilla,Chittagong,1171.82,580.6
2020.0,9.0,Cox's Bazar,Chittagong,171.38,84.9
2020.0,9.0,Feni,Chittagong,450.46,223.2
2020.0,9.0,Khagrachhari,Chittagong,912.7,452.2
2020.0,9.0,Lakshmipur,Chittagong,313.72,155.4
2020.0,9.0,Noakhali,Chittagong,220.47,109.2
2020.0,9.0,Rangamati,Chittagong,433.84,214.9
2020.0,9.0,Dhaka,Dhaka,181.87,90.1
2020.0,9.0,Faridpur,Dhaka,462.55,229.2
2020.0,9.0,Gazipur,Dhaka,180.14,89.2
2020.0,9.0,Gopalganj,Dhaka,568.11,281.5
2020.0,9.0,Jamalpur,Dhaka,293.82,145.6
2020.0,9.0,Kishoreganj,Dhaka,1268.44,628.4
2020.0,9.0,Madaripur,Dhaka,199.21,98.7
2020.0,9.0,Manikganj,Dhaka,431.03,213.5
2020.0,9.0,Munshiganj,Dhaka,165.92,82.2
2020.0,9.0,Mymensingh,Dhaka,2035.34,1008.4
2020.0,9.0,Narayanganj,Dhaka,81.58,40.4
2020.0,9.0,Narsingdi,Dhaka,159.22,78.9
2020.0,9.0,Netrakona,Dhaka,983.69,487.4
2020.0,9.0,Rajbari,Dhaka,220.37,109.2
2020.0,9.0,Shariatpur,Dhaka,248.88,123.3
2020.0,9.0,Sherpur,Dhaka,397.3,196.8
2020.0,9.0,Tangail,Dhaka,551.77,273.4
2020.0,9.0,Bagerhat,Khulna,1429.55,708.2
2020.0,9.0,Chuadanga,Khulna,721.96,357.7
2020.0,9.0,Jessore,Khulna,249.83,123.8
2020.0,9.0,Jhenaidah,Khulna,1034.95,512.7
2020.0,9.0,Khulna,Khulna,1561.12,773.4
2020.0,9.0,Kushtia,Khulna,174.44,86.4
2020.0,9.0,Magura,Khulna,64.06,31.7
2020.0,9.0,Meherpur,Khulna,451.92,223.9
2020.0,9.0,Narail,Khulna,108.55,53.8
2020.0,9.0,Satkhira,Khulna,1334.17,661.0
2020.0,9.0,Habiganj,Sylhet,496.45,246.0
2020.0,9.0,Maulvibazar,Sylhet,309.59,153.4
2020.0,9.0,Sunamganj,Sylhet,2260.15,1119.8
2020.0,9.0,Sylhet,Sylhet,893.99,442.9
2020.0,9.0,Bogra,Rajshahi,430.28,213.2
2020.0,9.0,Joypurhat,Rajshahi,793.97,393.4
2020.0,9.0,Naogaon,Rajshahi,1016.53,503.6
2020.0,9.0,Natore,Rajshahi,299.85,148.6
2020.0,9.0,Nawabganj,Rajshahi,201.62,99.9
2020.0,9.0,Pabna,Rajshahi,560.7,277.8
2020.0,9.0,Rajshahi,Rajshahi,305.91,151.6
2020.0,9.0,Sirajganj,Rajshahi,815.21,403.9
2020.0,9.0,Dinajpur,Rangpur,2576.41,1276.4
2020.0,9.0,Gaibandha,Rangpur,397.2,196.8
2020.0,9.0,Kurigram,Rangpur,601.05,297.8
2020.0,9.0,Lalmonirhat,Rangpur,406.15,201.2
2020.0,9.0,Nilphamari,Rangpur,1101.71,545.8
2020.0,9.0,Panchagarh,Rangpur,910.28,451.0
2020.0,9.0,Rangpur,Rangpur,1797.18,890.4
2020.0,9.0,Thakurgaon,Rangpur,1435.87,711.4
2020.0,9.0,Barguna,Barisal,267.95,132.8
2020.0,10.0,Barisal,Barisal,557.05,276.0
2020.0,10.0,Bhola,Barisal,736.41,364.8
2020.0,10.0,Jhalokati,Barisal,40.31,20.0
2020.0,10.0,Patuakhali,Barisal,236.06,117.0
2020.0,10.0,Pirojpur,Barisal,102.38,50.7
2020.0,10.0,Bandarban,Chittagong,2741.92,1358.4
2020.0,10.0,Brahamanbaria,Chittagong,539.28,267.2
2020.0,10.0,Chandpur,Chittagong,331.6,164.3
2020.0,10.0,Chittagong,Chittagong,1646.5,815.7
2020.0,10.0,Comilla,Chittagong,1189.68,589.4
2020.0,10.0,Cox's Bazar,Chittagong,298.25,147.8
2020.0,10.0,Feni,Chittagong,425.8,211.0
2020.0,10.0,Khagrachhari,Chittagong,1364.38,676.0
2020.0,10.0,Lakshmipur,Chittagong,321.12,159.1
2020.0,10.0,Noakhali,Chittagong,164.38,81.4
2020.0,10.0,Rangamati,Chittagong,477.98,236.8
2020.0,10.0,Dhaka,Dhaka,143.94,71.3
2020.0,10.0,Faridpur,Dhaka,255.78,126.7
2020.0,10.0,Gazipur,Dhaka,188.12,93.2
2020.0,10.0,Gopalganj,Dhaka,263.68,130.6
2020.0,10.0,Jamalpur,Dhaka,219.42,108.7
2020.0,10.0,Kishoreganj,Dhaka,1241.15,614.9
2020.0,10.0,Madaripur,Dhaka,133.16,66.0
2020.0,10.0,Manikganj,Dhaka,307.86,152.5
2020.0,10.0,Munshiganj,Dhaka,152.27,75.4
2020.0,10.0,Mymensingh,Dhaka,2490.71,1234.0
2020.0,10.0,Narayanganj,Dhaka,69.98,34.7
2020.0,10.0,Narsingdi,Dhaka,137.49,68.1
2020.0,10.0,Netrakona,Dhaka,740.56,366.9
2020.0,10.0,Rajbari,Dhaka,157.67,78.1
2020.0,10.0,Shariatpur,Dhaka,229.77,113.8
2020.0,10.0,Sherpur,Dhaka,710.3,351.9
2020.0,10.0,Tangail,Dhaka,325.35,161.2
2020.0,10.0,Bagerhat,Khulna,1153.45,571.5
2020.0,10.0,Chuadanga,Khulna,504.95,250.2
2020.0,10.0,Jessore,Khulna,435.76,215.9
2020.0,10.0,Jhenaidah,Khulna,958.62,474.9
2020.0,10.0,Khulna,Khulna,986.95,489.0
2020.0,10.0,Kushtia,Khulna,149.13,73.9
2020.0,10.0,Magura,Khulna,62.28,30.9
2020.0,10.0,Meherpur,Khulna,304.71,151.0
2020.0,10.0,Narail,Khulna,99.46,49.3
2020.0,10.0,Satkhira,Khulna,1469.12,727.9
2020.0,10.0,Habiganj,Sylhet,502.72,249.1
2020.0,10.0,Maulvibazar,Sylhet,294.53,145.9
2020.0,10.0,Sunamganj,Sylhet,2099.18,1040.0
2020.0,10.0,Sylhet,Sylhet,612.49,303.4
2020.0,10.0,Bogra,Rajshahi,338.8,167.9
2020.0,10.0,Joypurhat,Rajshahi,781.35,387.1
2020.0,10.0,Naogaon,Rajshahi,1303.98,646.0
2020.0,10.0,Natore,Rajshahi,288.59,143.0
2020.0,10.0,Nawabganj,Rajshahi,199.3,98.7
2020.0,10.0,Pabna,Rajshahi,428.44,212.3
2020.0,10.0,Rajshahi,Rajshahi,371.3,184.0
2020.0,10.0,Sirajganj,Rajshahi,682.06,337.9
2020.0,10.0,Dinajpur,Rangpur,2680.63,1328.1
2020.0,10.0,Gaibandha,Rangpur,324.02,160.5
2020.0,10.0,Kurigram,Rangpur,443.81,219.9
2020.0,10.0,Lalmonirhat,Rangpur,640.94,317.5
2020.0,10.0,Nilphamari,Rangpur,973.95,482.5
2020.0,10.0,Panchagarh,Rangpur,960.15,475.7
2020.0,10.0,Rangpur,Rangpur,1701.2,842.8
2020.0,10.0,Thakurgaon,Rangpur,1334.29,661.1
2020.0,10.0,Barguna,Barisal,160.41,79.5
2020.0,11.0,Barisal,Barisal,481.02,238.3
2020.0,11.0,Bhola,Barisal,674.35,334.1
2020.0,11.0,Jhalokati,Barisal,38.36,19.0
2020.0,11.0,Patuakhali,Barisal,225.66,111.8
2020.0,11.0,Pirojpur,Barisal,104.99,52.0
2020.0,11.0,Bandarban,Chittagong,2854.86,1414.4
2020.0,11.0,Brahamanbaria,Chittagong,254.54,126.1
2020.0,11.0,Chandpur,Chittagong,297.21,147.2
2020.0,11.0,Chittagong,Chittagong,916.58,454.1
2020.0,11.0,Comilla,Chittagong,1119.36,554.6
2020.0,11.0,Cox's Bazar,Chittagong,264.48,131.0
2020.0,11.0,Feni,Chittagong,333.76,165.4
2020.0,11.0,Khagrachhari,Chittagong,1669.84,827.3
2020.0,11.0,Lakshmipur,Chittagong,297.05,147.2
2020.0,11.0,Noakhali,Chittagong,164.89,81.7
2020.0,11.0,Rangamati,Chittagong,513.48,254.4
2020.0,11.0,Dhaka,Dhaka,171.31,84.9
2020.0,11.0,Faridpur,Dhaka,136.25,67.5
2020.0,11.0,Gazipur,Dhaka,857.65,424.9
2020.0,11.0,Gopalganj,Dhaka,198.96,98.6
2020.0,11.0,Jamalpur,Dhaka,224.07,111.0
2020.0,11.0,Kishoreganj,Dhaka,647.49,320.8
2020.0,11.0,Madaripur,Dhaka,114.66,56.8
2020.0,11.0,Manikganj,Dhaka,209.67,103.9
2020.0,11.0,Munshiganj,Dhaka,121.31,60.1
2020.0,11.0,Mymensingh,Dhaka,2336.53,1157.6
2020.0,11.0,Narayanganj,Dhaka,54.85,27.2
2020.0,11.0,Narsingdi,Dhaka,82.1,40.7
2020.0,11.0,Netrakona,Dhaka,492.67,244.1
2020.0,11.0,Rajbari,Dhaka,132.38,65.6
2020.0,11.0,Shariatpur,Dhaka,180.83,89.6
2020.0,11.0,Sherpur,Dhaka,799.89,396.3
2020.0,11.0,Tangail,Dhaka,536.09,265.6
2020.0,11.0,Bagerhat,Khulna,1081.76,535.9
2020.0,11.0,Chuadanga,Khulna,616.83,305.6
2020.0,11.0,Jessore,Khulna,233.25,115.6
2020.0,11.0,Jhenaidah,Khulna,1101.18,545.6
2020.0,11.0,Khulna,Khulna,1267.67,628.0
2020.0,11.0,Kushtia,Khulna,139.63,69.2
2020.0,11.0,Magura,Khulna,32.8,16.3
2020.0,11.0,Meherpur,Khulna,408.59,202.4
2020.0,11.0,Narail,Khulna,97.54,48.3
2020.0,11.0,Satkhira,Khulna,1424.77,705.9
2020.0,11.0,Habiganj,Sylhet,585.68,290.2
2020.0,11.0,Maulvibazar,Sylhet,244.24,121.0
2020.0,11.0,Sunamganj,Sylhet,1582.72,784.1
2020.0,11.0,Sylhet,Sylhet,491.72,243.6
2020.0,11.0,Bogra,Rajshahi,305.79,151.5
2020.0,11.0,Joypurhat,Rajshahi,840.78,416.6
2020.0,11.0,Naogaon,Rajshahi,1645.51,815.2
2020.0,11.0,Natore,Rajshahi,173.7,86.1
2020.0,11.0,Nawabganj,Rajshahi,140.15,69.4
2020.0,11.0,Pabna,Rajshahi,185.49,91.9
2020.0,11.0,Rajshahi,Rajshahi,229.1,113.5
2020.0,11.0,Sirajganj,Rajshahi,398.33,197.3
2020.0,11.0,Dinajpur,Rangpur,2879.18,1426.4
2020.0,11.0,Gaibandha,Rangpur,283.55,140.5
2020.0,11.0,Kurigram,Rangpur,438.22,217.1
2020.0,11.0,Lalmonirhat,Rangpur,637.65,315.9
2020.0,11.0,Nilphamari,Rangpur,1087.89,539.0
2020.0,11.0,Panchagarh,Rangpur,977.49,484.3
2020.0,11.0,Rangpur,Rangpur,1732.13,858.2
2020.0,11.0,Thakurgaon,Rangpur,1637.34,811.2
2020.0,11.0,Barguna,Barisal,161.86,80.2
2020.0,12.0,Barisal,Barisal,497.73,246.6
2020.0,12.0,Bhola,Barisal,701.9,347.7
2020.0,12.0,Jhalokati,Barisal,37.31,18.5
2020.0,12.0,Patuakhali,Barisal,224.08,111.0
2020.0,12.0,Pirojpur,Barisal,115.44,57.2
2020.0,12.0,Bandarban,Chittagong,2494.35,1235.8
2020.0,12.0,Brahamanbaria,Chittagong,587.17,290.9
2020.0,12.0,Chandpur,Chittagong,275.03,136.3
2020.0,12.0,Chittagong,Chittagong,1498.76,742.5
2020.0,12.0,Comilla,Chittagong,1095.03,542.5
2020.0,12.0,Cox's Bazar,Chittagong,838.75,415.5
2020.0,12.0,Feni,Chittagong,360.25,178.5
2020.0,12.0,Khagrachhari,Chittagong,1458.88,722.8
2020.0,12.0,Lakshmipur,Chittagong,305.05,151.1
2020.0,12.0,Noakhali,Chittagong,170.34,84.4
2020.0,12.0,Rangamati,Chittagong,471.88,233.8
2020.0,12.0,Dhaka,Dhaka,805.65,399.1
2020.0,12.0,Faridpur,Dhaka,118.93,58.9
2020.0,12.0,Gazipur,Dhaka,959.85,475.5
2020.0,12.0,Gopalganj,Dhaka,309.54,153.4
2020.0,12.0,Jamalpur,Dhaka,321.95,159.5
2020.0,12.0,Kishoreganj,Dhaka,211.6,104.8
2020.0,12.0,Madaripur,Dhaka,123.92,61.4
2020.0,12.0,Manikganj,Dhaka,196.9,97.6
2020.0,12.0,Munshiganj,Dhaka,97.68,48.4
2020.0,12.0,Mymensingh,Dhaka,2389.33,1183.8
2020.0,12.0,Narayanganj,Dhaka,290.38,143.9
2020.0,12.0,Narsingdi,Dhaka,63.86,31.6
2020.0,12.0,Netrakona,Dhaka,546.26,270.6
2020.0,12.0,Rajbari,Dhaka,124.28,61.6
2020.0,12.0,Shariatpur,Dhaka,161.11,79.8
2020.0,12.0,Sherpur,Dhaka,985.1,488.1
2020.0,12.0,Tangail,Dhaka,1609.0,797.2
2020.0,12.0,Bagerhat,Khulna,954.13,472.7
2020.0,12.0,Chuadanga,Khulna,800.45,396.6
2020.0,12.0,Jessore,Khulna,252.56,125.1
2020.0,12.0,Jhenaidah,Khulna,1126.09,557.9
2020.0,12.0,Khulna,Khulna,970.79,481.0
2020.0,12.0,Kushtia,Khulna,147.71,73.2
2020.0,12.0,Magura,Khulna,323.83,160.4
2020.0,12.0,Meherpur,Khulna,431.6,213.8
2020.0,12.0,Narail,Khulna,150.45,74.5
2020.0,12.0,Satkhira,Khulna,1276.79,632.6
2020.0,12.0,Habiganj,Sylhet,810.58,401.6
2020.0,12.0,Maulvibazar,Sylhet,252.72,125.2
2020.0,12.0,Sunamganj,Sylhet,918.85,455.2
2020.0,12.0,Sylhet,Sylhet,680.67,337.2
2020.0,12.0,Bogra,Rajshahi,386.59,191.5
2020.0,12.0,Joypurhat,Rajshahi,567.48,281.1
2020.0,12.0,Naogaon,Rajshahi,2067.71,1024.4
2020.0,12.0,Natore,Rajshahi,502.38,248.9
2020.0,12.0,Nawabganj,Rajshahi,256.94,127.3
2020.0,12.0,Pabna,Rajshahi,194.53,96.4
2020.0,12.0,Rajshahi,Rajshahi,403.25,199.8
2020.0,12.0,Sirajganj,Rajshahi,365.98,181.3
2020.0,12.0,Dinajpur,Rangpur,2574.64,1275.6
2020.0,12.0,Gaibandha,Rangpur,300.0,148.6
2020.0,12.0,Kurigram,Rangpur,451.57,223.7
2020.0,12.0,Lalmonirhat,Rangpur,715.48,354.5
2020.0,12.0,Nilphamari,Rangpur,932.17,461.8
2020.0,12.0,Panchagarh,Rangpur,827.21,409.8
2020.0,12.0,Rangpur,Rangpur,1679.15,831.9
2020.0,12.0,Thakurgaon,Rangpur,1268.76,628.6
2020.0,12.0,Barguna,Barisal,158.93,78.7
2021.0,1.0,Barisal,Barisal,423.55,209.8
2021.0,1.0,Bhola,Barisal,673.37,333.6
2021.0,1.0,Jhalokati,Barisal,34.69,17.2
2021.0,1.0,Patuakhali,Barisal,218.65,108.3
2021.0,1.0,Pirojpur,Barisal,95.31,47.2
2021.0,1.0,Bandarban,Chittagong,2682.79,1329.1
2021.0,1.0,Brahamanbaria,Chittagong,1162.97,576.2
2021.0,1.0,Chandpur,Chittagong,262.76,130.2
2021.0,1.0,Chittagong,Chittagong,1964.74,973.4
2021.0,1.0,Comilla,Chittagong,1722.01,853.1
2021.0,1.0,Cox's Bazar,Chittagong,833.57,413.0
2021.0,1.0,Feni,Chittagong,430.59,213.3
2021.0,1.0,Khagrachhari,Chittagong,1697.23,840.9
2021.0,1.0,Lakshmipur,Chittagong,292.43,144.9
2021.0,1.0,Noakhali,Chittagong,154.9,76.7
2021.0,1.0,Rangamati,Chittagong,461.4,228.6
2021.0,1.0,Dhaka,Dhaka,773.32,383.1
2021.0,1.0,Faridpur,Dhaka,786.07,389.4
2021.0,1.0,Gazipur,Dhaka,872.7,432.4
2021.0,1.0,Gopalganj,Dhaka,784.04,388.4
2021.0,1.0,Jamalpur,Dhaka,193.91,96.1
2021.0,1.0,Kishoreganj,Dhaka,1349.4,668.5
2021.0,1.0,Madaripur,Dhaka,112.28,55.6
2021.0,1.0,Manikganj,Dhaka,192.42,95.3
2021.0,1.0,Munshiganj,Dhaka,92.15,45.7
2021.0,1.0,Mymensingh,Dhaka,2525.27,1251.1
2021.0,1.0,Narayanganj,Dhaka,314.2,155.7
2021.0,1.0,Narsingdi,Dhaka,62.1,30.8
2021.0,1.0,Netrakona,Dhaka,1636.36,810.7
2021.0,1.0,Rajbari,Dhaka,122.0,60.4
2021.0,1.0,Shariatpur,Dhaka,144.7,71.7
2021.0,1.0,Sherpur,Dhaka,901.06,446.4
2021.0,1.0,Tangail,Dhaka,1601.33,793.4
2021.0,1.0,Bagerhat,Khulna,843.41,417.9
2021.0,1.0,Chuadanga,Khulna,657.5,325.7
2021.0,1.0,Jessore,Khulna,781.63,387.2
2021.0,1.0,Jhenaidah,Khulna,1032.41,511.5
2021.0,1.0,Khulna,Khulna,919.43,455.5
2021.0,1.0,Kushtia,Khulna,139.92,69.3
2021.0,1.0,Magura,Khulna,611.26,302.8
2021.0,1.0,Meherpur,Khulna,445.46,220.7
2021.0,1.0,Narail,Khulna,127.27,63.1
2021.0,1.0,Satkhira,Khulna,1053.73,522.1
2021.0,1.0,Habiganj,Sylhet,1689.6,837.1
2021.0,1.0,Maulvibazar,Sylhet,1008.65,499.7
2021.0,1.0,Sunamganj,Sylhet,608.27,301.4
2021.0,1.0,Sylhet,Sylhet,1883.73,933.3
2021.0,1.0,Bogra,Rajshahi,206.25,102.2
2021.0,1.0,Joypurhat,Rajshahi,398.14,197.3
2021.0,1.0,Naogaon,Rajshahi,2278.03,1128.6
2021.0,1.0,Natore,Rajshahi,1224.03,606.4
2021.0,1.0,Nawabganj,Rajshahi,802.02,397.3
2021.0,1.0,Pabna,Rajshahi,946.08,468.7
2021.0,1.0,Rajshahi,Rajshahi,710.19,351.9
2021.0,1.0,Sirajganj,Rajshahi,430.79,213.4
2021.0,1.0,Dinajpur,Rangpur,1434.57,710.7
2021.0,1.0,Gaibandha,Rangpur,167.59,83.0
2021.0,1.0,Kurigram,Rangpur,474.23,234.9
2021.0,1.0,Lalmonirhat,Rangpur,108.48,53.7
2021.0,1.0,Nilphamari,Rangpur,125.55,62.2
2021.0,1.0,Panchagarh,Rangpur,1040.55,515.5
2021.0,1.0,Rangpur,Rangpur,229.91,113.9
2021.0,1.0,Thakurgaon,Rangpur,1282.36,635.3
2021.0,1.0,Barguna,Barisal,159.21,78.9
2021.0,2.0,Barisal,Barisal,439.7,217.8
2021.0,2.0,Bhola,Barisal,695.43,344.5
2021.0,2.0,Jhalokati,Barisal,35.64,17.7
2021.0,2.0,Patuakhali,Barisal,217.05,107.5
2021.0,2.0,Pirojpur,Barisal,92.63,45.9
2021.0,2.0,Bandarban,Chittagong,3530.87,1749.3
2021.0,2.0,Brahamanbaria,Chittagong,1087.46,538.8
2021.0,2.0,Chandpur,Chittagong,259.22,128.4
2021.0,2.0,Chittagong,Chittagong,2055.66,1018.4
2021.0,2.0,Comilla,Chittagong,1717.28,850.8
2021.0,2.0,Cox's Bazar,Chittagong,872.86,432.4
2021.0,2.0,Feni,Chittagong,485.04,240.3
2021.0,2.0,Khagrachhari,Chittagong,2014.72,998.2
2021.0,2.0,Lakshmipur,Chittagong,303.72,150.5
2021.0,2.0,Noakhali,Chittagong,153.25,75.9
2021.0,2.0,Rangamati,Chittagong,378.27,187.4
2021.0,2.0,Dhaka,Dhaka,786.23,389.5
